id	name	species	type.0	type.1	height	weight	abilities.0	abilities.1	stats.hp	stats.attack	stats.defense	stats.sp_atk	stats.sp_def	stats.speed	stats.total	evolution.0	evolution.1	evolution.2	description	gen	abilities.2	evolution.3	abilities.3	abilities.4	abilities.5
245	Suicune	Aurora Pokemon	Water		2m	187 kg	Pressure	Inner Focus	100	75	115	90	115	85	580				Description not available yet	2					
192	Sunflora	Sun Pokemon	Grass		0.8m	8.5 kg	Chlorophyll	Solar Power	75	75	55	105	85	30	425				Description not available yet	2	Early Bird				
191	Sunkern	Seed Pokemon	Grass		0.3m	1.8 kg	Chlorophyll	Solar Power	30	30	30	30	30	30	180				Description not available yet	2	Early Bird				
283	Surskit	Pond Skater Pokemon	Bug	Water	0.5m	1.7 kg	Swift Swim	Rain Dish	40	30	32	50	52	65	269				Description not available yet	3					
333	Swablu	Cotton Bird Pokemon	Normal	Flying	0.4m	1.2 kg	Natural Cure	Cloud Nine	45	40	60	40	75	50	310				Description not available yet	3					
541	Swadloon	Leaf-Wrapped Pokemon	Bug	Grass	0.5m	7.3 kg	Leaf Guard	Chlorophyll	55	63	90	50	80	42	380				Description not available yet	5	Overcoat				
317	Swalot	Poison Bag Pokemon	Poison		1.7m	80 kg	Liquid Ooze	Sticky Hold	100	73	83	73	83	55	467				Description not available yet	3	Gluttony				
260	Swampert	Mud Fish Pokemon	Water	Ground	1.5m	81.9 kg	Torrent	Damp	100	150	110	95	110	70	635				Description not available yet	3					
581	Swanna	White Bird Pokemon	Water	Flying	1.3m	24.2 kg	Keen Eye	Big Pecks	75	87	63	87	63	98	473				Description not available yet	5	Hydration				
277	Swellow	Swallow Pokemon	Normal	Flying	0.7m	19.8 kg	Guts	Scrappy	60	85	60	75	50	125	455				Description not available yet	3					
220	Swinub	Pig Pokemon	Ice	Ground	0.4m	6.5 kg	Oblivious	Snow Cloak	50	50	40	30	30	50	250				Description not available yet	2	Thick Fat				
684	Swirlix	Cotton Candy Pokemon	Fairy		0.4m	3.5 kg	Sweet Veil	Unburden	62	48	66	59	57	49	341				Description not available yet	6					
528	Swoobat	Courting Pokemon	Psychic	Flying	0.9m	10.5 kg	Unaware	Klutz	67	57	55	77	55	114	425				Description not available yet	5	Simple				
700	Sylveon	Intertwining Pokemon	Fairy		1m	23.5 kg	Cute Charm	Pixilate	95	65	65	110	130	60	525				Description not available yet	6					
276	Taillow	TinySwallow Pokemon	Normal	Flying	0.3m	2.3 kg	Guts	Scrappy	40	55	30	30	30	85	270				Description not available yet	3					
663	Talonflame	Scorching Pokemon	Fire	Flying	1.2m	24.5 kg	Flame Body	Gale Wings	78	81	71	74	69	126	499				Description not available yet	6					
114	Tangela	Vine Pokemon	Grass		0.99m	35.0 kg	Chlorophyll	Leaf Guard	65	55	115	100	40	60	435	Tangela			Many writhing vines cover it, so its true identity remains unknown. The blue vines grow its whole life long.	1	Regenerator				
465	Tangrowth	Vine Pokemon	Grass		2m	128.6 kg	Chlorophyll	Leaf Guard	100	100	125	110	50	50	535				Description not available yet	4	Regenerator				
787	Tapu Bulu	Land Spirit Pokemon	Grass	Fairy	1.9m	45.5 kg	Grassy Surge	Telepathy	70	130	115	85	95	75	570				Description not available yet	7					
788	Tapu Fini	Land Spirit Pokemon	Water	Fairy	1.3m	21.2 kg	Misty Surge	Telepathy	70	75	115	95	130	85	570				Description not available yet	7					
785	Tapu Koko	Land Spirit Pokemon	Electric	Fairy	1.8m	20.5 kg	Electric Surge	Telepathy	70	115	85	95	75	130	570				Description not available yet	7					
786	Tapu Lele	Land Spirit Pokemon	Psychic	Fairy	1.2m	18.6 kg	Psychic Surge	Telepathy	70	85	75	130	115	95	570				Description not available yet	7					
128	Tauros	Wild Bull Pokemon	Normal		1.40m	88.4 kg	Anger Point	Intimidate	75	100	95	40	70	110	490				Once it takes aim at its foe, it makes a headlong charge. It is famous for its violent nature.	1	Sheer Force				
216	Teddiursa	Little Bear Pokemon	Normal		0.6m	8.8 kg	Pickup	Quick Feet	60	80	50	50	50	40	330				Description not available yet	2	Honey Gather				
072	Tentacool	Jellyfish Pokemon	Water	Poison	0.89m	45.5 kg	Clear Body	Liquid Ooze	40	40	35	50	100	70	335	Tentacool	Tentacruel		Because its body is almost entirely composed of water, it shrivels up if it is washed ashore.	1	Rain Dish				
073	Tentacruel	Jellyfish Pokemon	Water	Poison	1.60m	55.0 kg	Clear Body	Liquid Ooze	80	70	65	80	120	100	515	Tentacool	Tentacruel		It extends its 80 tentacles to form an encircling poisonous net that is difficult to escape.	1	Rain Dish				
498	Tepig	Fire Pig Pokemon	Fire		0.5m	9.9 kg	Blaze	Thick Fat	65	63	45	45	45	45	308				Description not available yet	5					
639	Terrakion	Cavern Pokemon	Rock	Fighting	1.9m	260 kg	Justified		91	129	90	72	90	108	580				Description not available yet	5					
538	Throh	Judo Pokemon	Fighting		1.3m	55.5 kg	Guts	Inner Focus	120	100	85	30	85	45	465				Description not available yet	5	Mold Breaker				
642	Thundurus	Bolt Strike Pokemon	Electric	Flying	1.5m	61 kg	Prankster	Defiant	79	105	70	145	80	101	580				Description not available yet	5	Volt Absorb				
532	Timburr	Muscular Pokemon	Fighting		0.6m	12.5 kg	Guts	Sheer Force	75	80	55	25	35	35	305				Description not available yet	5	Iron Fist				
564	Tirtouga	Prototurtle Pokemon	Water	Rock	0.7m	16.5 kg	Solid Rock	Sturdy	54	78	103	53	45	22	355				Description not available yet	5	Swift Swim				
777	Togedemaru	Roly-Poly Pokemon	Electric	Steel	0.3m	3.3 kg	Iron Barbs	Lightningrod	65	98	63	40	73	96	435				Description not available yet	7	Sturdy				
468	Togekiss	Jubilee Pokemon	Fairy	Flying	1.5m	38 kg	Hustle	Serene Grace	85	50	95	120	115	80	545				Description not available yet	4	Super Luck				
175	Togepi	Spike Ball Pokemon	Fairy		0.3m	1.5 kg	Hustle	Serene Grace	35	20	65	40	65	20	245				Description not available yet	2	Super Luck				
176	Togetic	Happiness Pokemon	Fairy	Flying	0.6m	3.2 kg	Hustle	Serene Grace	55	40	85	80	105	40	405				Description not available yet	2	Super Luck				
255	Torchic	Chick Pokemon	Fire		0.4m	2.5 kg	Blaze	Speed Boost	45	60	40	70	50	45	310				Description not available yet	3					
324	Torkoal	Coal Pokemon	Fire		0.5m	80.4 kg	White Smoke	Drought	70	85	140	85	70	20	470				Description not available yet	3	Shell Armor				
641	Tornadus	Cyclone Pokemon	Flying		1.5m	63 kg	Prankster	Defiant	79	100	80	110	90	121	580				Description not available yet	5	Regenerator				
726	Torracat	Fire Cat Pokemon	Fire		0.7m	25 kg	Blaze	Intimidate	65	85	50	80	50	90	420				Description not available yet	7					
389	Torterra	Continent Pokemon	Grass	Ground	2.2m	310 kg	Overgrow	Shell Armor	95	109	105	75	85	56	525				Description not available yet	4					
158	Totodile	Big Jaw Pokemon	Water		0.6m	9.5 kg	Torrent	Sheer Force	50	65	64	44	48	43	314				Description not available yet	2					
733	Toucannon	Cannon Pokemon	Normal	Flying	1.1m	26 kg	Keen Eye	Skill Link	80	120	75	75	75	60	485				Description not available yet	7	Sheer Force				
748	Toxapex	Brutal Star Pokemon	Poison	Water	0.7m	14.5 kg	Merciless	Limber	50	63	152	53	142	35	495				Description not available yet	7	Regenerator				
454	Toxicroak	Toxic Mouth Pokemon	Poison	Fighting	1.3m	44.4 kg	Anticipation	Dry Skin	83	106	65	86	65	85	490				Description not available yet	4	Poison Touch				
520	Tranquill	Wild Pigeon Pokemon	Normal	Flying	0.6m	15 kg	Big Pecks	Super Luck	62	77	62	50	42	65	358				Description not available yet	5	Rivalry				
328	Trapinch	Ant Pit Pokemon	Ground		0.7m	15 kg	Hyper Cutter	Arena Trap	45	100	45	45	45	10	290				Description not available yet	3	Sheer Force				
252	Treecko	Wood Gecko Pokemon	Grass		0.5m	5 kg	Overgrow	Unburden	40	45	35	65	55	70	310				Description not available yet	3					
709	Trevenant	Elder Tree Pokemon	Ghost	Grass	1.5m	71 kg	Natural Cure	Frisk	85	110	76	65	82	56	474				Description not available yet	6	Harvest				
357	Tropius	Fruit Pokemon	Grass	Flying	2m	100 kg	Chlorophyll	Solar Power	99	68	83	72	87	51	460				Description not available yet	3	Harvest				
568	Trubbish	Trash Bag Pokemon	Poison		0.6m	31 kg	Stench	Sticky Hold	50	50	62	40	62	65	329				Description not available yet	5	Aftermath				
732	Trumbeak	Bugle Beak Pokemon	Normal	Flying	0.6m	14.8 kg	Keen Eye	Skill Link	55	85	50	40	50	75	355				Description not available yet	7	Pickup				
763	Tsareena	Fruit Pokemon	Grass		1.2m	21.4 kg	Leaf Guard	Queenly Majesty	72	120	98	50	98	72	510				Description not available yet	7	Sweet Veil				
776	Turtonator	Blast Turtle Pokemon	Fire	Dragon	2m	212 kg	Shell Armor		60	78	135	91	85	36	485				Description not available yet	7					
387	Turtwig	Tiny Leaf Pokemon	Grass		0.4m	10.2 kg	Overgrow	Shell Armor	55	68	64	45	55	31	318				Description not available yet	4					
535	Tympole	Tadpole Pokemon	Water		0.5m	4.5 kg	Swift Swim	Hydration	50	50	40	50	40	64	294				Description not available yet	5	Water Absorb				
602	Tynamo	EleFish Pokemon	Electric		0.2m	0.3 kg	Levitate		35	55	40	45	40	60	275				Description not available yet	5					
772	Type: Null	Synthetic Pokemon	Normal		1.9m	120.5 kg	Battle Armor		95	95	95	95	95	59	534				Description not available yet	7					
157	Typhlosion	Volcano Pokemon	Fire		1.7m	79.5 kg	Blaze	Flash Fire	78	84	78	109	85	100	534				Description not available yet	2					
248	Tyranitar	Armor Pokemon	Rock	Dark	2m	202 kg	Sand Stream	Unnerve	100	164	150	95	120	71	700				Description not available yet	2					
697	Tyrantrum	Despot Pokemon	Rock	Dragon	2.5m	270 kg	Strong Jaw	Rock Head	82	121	119	69	59	71	521				Description not available yet	6					
236	Tyrogue	Scuffle Pokemon	Fighting		0.7m	21 kg	Guts	Steadfast	35	35	35	35	35	35	210				Description not available yet	2	Vital Spirit				
696	Tyrunt	Royal Heir Pokemon	Rock	Dragon	0.8m	26 kg	Strong Jaw	Sturdy	58	89	77	45	45	48	362				Description not available yet	6					
197	Umbreon	Moonlight Pokemon	Dark		1m	27 kg	Synchronize	Inner Focus	95	65	110	60	130	65	525				Description not available yet	2					
521	Unfezant	Proud Pokemon	Normal	Flying	1.2m	29 kg	Big Pecks	Super Luck	80	115	80	65	55	93	488				Description not available yet	5	Rivalry				
201	Unown	Symbol Pokemon	Psychic		0.5m	5 kg	Levitate		48	72	48	72	48	48	336				Description not available yet	2					
217	Ursaring	Hibernator Pokemon	Normal		1.8m	125.8 kg	Guts	Quick Feet	90	130	75	75	75	55	500				Description not available yet	2	Unnerve				
480	Uxie	Knowledge Pokemon	Psychic		0.3m	0.3 kg	Levitate		75	75	130	75	130	95	580				Description not available yet	4					
583	Vanillish	Icy Snow Pokemon	Ice		1.1m	41 kg	Ice Body	Snow Cloak	51	65	65	80	75	59	395				Description not available yet	5	Weak Armor				
582	Vanillite	Fresh Snow Pokemon	Ice		0.4m	5.7 kg	Ice Body	Snow Cloak	36	50	50	65	60	44	305				Description not available yet	5	Weak Armor				
584	Vanilluxe	Snowstorm Pokemon	Ice		1.3m	57.5 kg	Ice Body	Snow Warning	71	95	85	110	95	79	535				Description not available yet	5	Weak Armor				
134	Vaporeon	Bubble Jet Pokemon	Water		0.99m	29.0 kg	Water Absorb	Hydration	130	65	60	110	95	65	525	Vaporeon	Jolteon	Flareon	Its cell composition is similar to water molecules. As a result, it cant be seen when it melts away into water.	1		Eevee			
543	Venipede	Centipede Pokemon	Bug	Poison	0.4m	5.3 kg	Poison Point	Swarm	30	45	59	30	39	57	260				Description not available yet	5	Speed Boost				
049	Venomoth	Poison Moth Pokemon	Bug	Poison	1.50m	12.5 kg	Shield Dust	Tinted Lens	70	65	60	90	75	90	450	Venonat	Venomoth		It flutters its wings to scatter dustlike scales. The scales leach toxins if they contact skin.	1	Wonder Skin				
048	Venonat	Insect Pokemon	Bug	Poison	0.99m	30.0 kg	Compound Eyes	Tinted Lens	60	55	50	40	55	45	305	Venonat	Venomoth		Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light.	1	Run Away				
003	Venusaur	Seed Pokemon	Grass	Poison	2.01m	100.0 kg	Overgrow	Chlorophyll	80	82	83	100	100	80	525	Bulbasaur	Ivysaur	Venusaur	After a rainy day, the flower on its back smells stronger. The scent attracts other Pokemon.	1					
416	Vespiquen	Beehive Pokemon	Bug	Flying	1.2m	38.5 kg	Pressure	Unnerve	70	80	102	80	102	40	474				Description not available yet	4					
329	Vibrava	Vibration Pokemon	Ground	Dragon	1.1m	15.3 kg	Levitate		50	70	50	50	50	70	340				Description not available yet	3					
494	Victini	Victory Pokemon	Psychic	Fire	0.4m	4 kg	Victory Star		100	100	100	100	100	100	600				Description not available yet	5					
071	Victreebel	Flycatcher Pokemon	Grass	Poison	1.70m	15.5 kg	Chlorophyll	Gluttony	80	105	65	100	70	70	490	Bellsprout	Weepinbell	Victreebel	It pools in its mouth a fluid with a honey-like scent, which is really an acid that dissolves anything.	1					
288	Vigoroth	Wild Monkey Pokemon	Normal		1.4m	46.5 kg	Vital Spirit		80	80	80	55	55	90	440				Description not available yet	3					
738	Vikavolt	Stag Beetle Pokemon	Bug	Electric	1.5m	45 kg	Levitate		77	70	90	145	75	43	500				Description not available yet	7					
045	Vileplume	Flower Pokemon	Grass	Poison	1.19m	18.6 kg	Chlorophyll	Effect Spore	75	80	85	110	90	50	490	Oddish	Gloom	Vileplume	Its petals are the largest in the world. As it walks, it scatters extremely allergenic pollen.	1					
640	Virizion	Grassland Pokemon	Grass	Fighting	2m	200 kg	Justified		91	90	72	90	129	108	580				Description not available yet	5					
666	Vivillon	Scale Pokemon	Bug	Flying	1.2m	17 kg	Shield Dust	Compoundeyes	80	52	50	90	50	89	411				Description not available yet	6	Friend Guard				
313	Volbeat	Firefly Pokemon	Bug		0.7m	17.7 kg	Illuminate	Swarm	65	73	75	47	85	85	430				Description not available yet	3	Prankster				
721	Volcanion	Steam Pokemon	Fire	Water	1.7m	195 kg	Water Absorb		80	110	120	130	90	70	600				Description not available yet	6					
637	Volcarona	Sun Pokemon	Bug	Fire	1.6m	46 kg	Flame Body	Swarm	85	60	65	135	105	100	550				Description not available yet	5					
100	Voltorb	Ball Pokemon	Electric		0.51m	10.4 kg	Soundproof	Static	40	30	50	55	55	100	330	Voltorb	Electrode		It looks just like a Pok Ball. It is dangerous because it may electrocute or explode on contact.	1	Aftermath				
629	Vullaby	Diapered Pokemon	Dark	Flying	0.5m	9 kg	Big Pecks	Overcoat	70	55	75	45	65	60	370				Description not available yet	5	Weak Armor				
037	Vulpix	Fox Pokemon	Fire		0.61m	9.9 kg	Flash Fire	Drought	38	41	40	50	65	65	299	Vulpix	Ninetales		As each tail grows, its fur becomes more lustrous. When held, it feels slightly warm.	1					
320	Wailmer	Ball Whale Pokemon	Water		2m	130 kg	Water Veil	Oblivious	130	70	35	70	35	60	400				Description not available yet	3	Pressure				
321	Wailord	Float Whale Pokemon	Water		14.5m	398 kg	Water Veil	Oblivious	170	90	45	90	45	60	500				Description not available yet	3	Pressure				
365	Walrein	Ice Break Pokemon	Ice	Water	1.4m	150.6 kg	Thick Fat	Ice Body	110	80	90	95	90	65	530				Description not available yet	3	Oblivious				
008	Wartortle	Turtle Pokemon	Water		0.99m	22.5 kg	Torrent	Rain Dish	59	63	80	65	80	58	405	Squirtle	Wartortle	Blastoise	It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity.	1					
505	Watchog	Lookout Pokemon	Normal		1.1m	27 kg	Illuminate	Keen Eye	60	85	69	60	69	77	420				Description not available yet	5	Analytic				
461	Weavile	Sharp Claw Pokemon	Dark	Ice	1.1m	34 kg	Pressure	Pickpocket	70	120	65	45	85	125	510				Description not available yet	4					
013	Weedle	Hairy Bug Pokemon	Bug	Poison	0.30m	3.2 kg	Shield Dust	Run Away	40	35	30	20	20	50	195	Weedle	Kakuna	Beedrill	It eats its weight in leaves every day. It fends off attackers with the needle on its head.	1					
070	Weepinbell	Flycatcher Pokemon	Grass	Poison	0.99m	6.4 kg	Chlorophyll	Gluttony	65	90	50	85	45	55	390	Bellsprout	Weepinbell	Victreebel	A Pokemon that appears to be a plant. It captures unwary prey by dousing them with a toxic powder.	1					
110	Weezing	Poison Gas Pokemon	Poison		1.19m	9.5 kg	Levitate		65	90	120	85	70	60	490	Koffing	Weezing		Inhaling toxic fumes from trash and mixing them inside its body lets it spread an even fouler stench.	1					
547	Whimsicott	Windveiled Pokemon	Grass	Fairy	0.7m	6.6 kg	Prankster	Infiltrator	60	67	85	77	75	116	480				Description not available yet	5	Chlorophyll				
544	Whirlipede	Curlipede Pokemon	Bug	Poison	1.2m	58.5 kg	Poison Point	Swarm	40	55	99	40	79	47	360				Description not available yet	5	Speed Boost				
340	Whiscash	Whiskers Pokemon	Water	Ground	0.9m	23.6 kg	Oblivious	Anticipation	110	78	73	76	71	60	468				Description not available yet	3	Hydration				
293	Whismur	Whisper Pokemon	Normal		0.6m	16.3 kg	Soundproof	Rattled	64	51	23	51	23	28	240				Description not available yet	3					
040	Wigglytuff	Balloon Pokemon	Normal	Fairy	0.99m	12.0 kg	Competitive	Cute Charm	140	70	45	85	50	45	435	Jigglypuff	Wigglytuff		Its fine fur feels so pleasant, those who accidentally touch it cannot take their hands away.	1	Frisk				
767	Wimpod	Turn Tail Pokemon	Bug	Water	0.5m	12 kg	Wimp Out		25	35	40	20	30	80	230				Description not available yet	7					
278	Wingull	Seagull Pokemon	Water	Flying	0.6m	9.5 kg	Keen Eye	Hydration	40	30	30	55	30	85	270				Description not available yet	3	Rain Dish				
746	Wishiwashi	Small Fry Pokemon	Water		0.2m	0.3 kg	Schooling		45	140	130	140	135	30	620				Description not available yet	7					
202	Wobbuffet	Patient Pokemon	Psychic		1.3m	28.5 kg	Shadow Tag	Telepathy	190	33	58	33	58	33	405				Description not available yet	2					
527	Woobat	Bat Pokemon	Psychic	Flying	0.4m	2.1 kg	Unaware	Klutz	65	45	43	55	43	72	323				Description not available yet	5	Simple				
194	Wooper	Water Fish Pokemon	Water	Ground	0.4m	8.5 kg	Damp	Water Absorb	55	45	45	25	25	15	210				Description not available yet	2	Unaware				
413	Wormadam	Bagworm Pokemon	Bug	Grass	0.5m	6.5 kg	Anticipation	Overcoat	60	69	95	69	95	36	424				Description not available yet	4					
265	Wurmple	Worm Pokemon	Bug		0.3m	3.6 kg	Shield Dust	Run Away	45	45	35	20	30	20	195				Description not available yet	3					
360	Wynaut	Bright Pokemon	Psychic		0.6m	14 kg	Shadow Tag	Telepathy	95	23	48	23	48	23	260				Description not available yet	3					
178	Xatu	Mystic Pokemon	Psychic	Flying	1.5m	15 kg	Synchronize	Early Bird	65	75	70	95	70	95	470				Description not available yet	2	Magic Bounce				
716	Xerneas	Life Pokemon	Fairy		3m	215 kg	Fairy Aura		126	131	95	131	98	99	680				Description not available yet	6					
796	Xurkitree	Glowing Pokemon	Electric		3.8m	100 kg	Beast Boost		83	89	71	173	71	83	570				Description not available yet	7					
562	Yamask	Spirit Pokemon	Ghost		0.5m	1.5 kg	Mummy		38	30	85	55	65	30	303				Description not available yet	5					
193	Yanma	Clear Wing Pokemon	Bug	Flying	1.2m	38 kg	Speed Boost	Compoundeyes	65	65	45	75	45	95	390				Description not available yet	2	Frisk				
469	Yanmega	Ogre Darner Pokemon	Bug	Flying	1.9m	51.5 kg	Speed Boost	Tinted Lens	86	76	86	116	56	95	515				Description not available yet	4	Frisk				
734	Yungoos	Loitering Pokemon	Normal		0.4m	6 kg	Stakeout	Strong Jaw	48	70	30	30	30	45	253				Description not available yet	7	Adaptability				
717	Yveltal	Destruction Pokemon	Dark	Flying	5.8m	203 kg	Dark Aura		126	131	95	131	98	99	680				Description not available yet	6					
335	Zangoose	Cat Ferret Pokemon	Normal		1.3m	40.3 kg	Immunity	Toxic Boost	73	115	60	60	60	90	458				Description not available yet	3					
145	Zapdos	Electric Pokemon	Electric	Flying	1.60m	52.6 kg	Pressure	Lightning Rod	90	90	85	125	90	100	580				A legendary Pokemon that is said to live in thunderclouds. It freely controls lightning bolts.	1					
523	Zebstrika	Thunderbolt Pokemon	Electric		1.6m	79.5 kg	Lightningrod	Motor Drive	75	100	63	80	63	116	497				Description not available yet	5	Sap Sipper				
644	Zekrom	Deep Black Pokemon	Dragon	Electric	2.9m	345 kg	Teravolt		100	150	120	120	100	90	680				Description not available yet	5					
263	Zigzagoon	Tiny Racoon Pokemon	Normal		0.4m	17.5 kg	Pickup	Gluttony	38	30	41	30	41	60	240				Description not available yet	3	Quick Feet				
571	Zoroark	Illusion Fox Pokemon	Dark		1.6m	81.1 kg	Illusion		60	105	60	120	60	105	510				Description not available yet	5					
570	Zorua	Tricky Fox Pokemon	Dark		0.7m	12.5 kg	Illusion		40	65	40	80	40	65	330				Description not available yet	5					
041	Zubat	Bat Pokemon	Poison	Flying	0.79m	7.5 kg	Inner Focus	Infiltrator	40	45	35	30	40	55	245	Zubat	Golbat	Crobat	It does not need eyes, because it emits ultrasonic waves to check its surroundings while it flies.	1					
634	Zweilous	Hostile Pokemon	Dark	Dragon	1.4m	50 kg	Hustle		72	85	70	65	70	58	420				Description not available yet	5					
718	Zygarde	Order Pokemon	Dragon	Ground	5m	284.6 kg	Aura Break	Power Construct	216	100	121	91	95	85	708				Description not available yet	6					
